Start_local;End_local;Ozone
14/07/2018 14:30;14/07/2018 15:00;
14/07/2018 15:00;14/07/2018 15:30;
14/07/2018 15:30;14/07/2018 16:00;
14/07/2018 16:00;14/07/2018 16:30;
14/07/2018 16:30;14/07/2018 17:00;
14/07/2018 17:00;14/07/2018 17:30;
14/07/2018 17:30;14/07/2018 18:00;
14/07/2018 18:00;14/07/2018 18:30;
14/07/2018 18:30;14/07/2018 19:00;
14/07/2018 19:00;14/07/2018 19:30;
14/07/2018 19:30;14/07/2018 20:00;
14/07/2018 20:00;14/07/2018 20:30;
14/07/2018 20:30;14/07/2018 21:00;
14/07/2018 21:00;14/07/2018 21:30;
14/07/2018 21:30;14/07/2018 22:00;
14/07/2018 22:00;14/07/2018 22:30;
14/07/2018 22:30;14/07/2018 23:00;
14/07/2018 23:00;14/07/2018 23:30;
14/07/2018 23:30;15/07/2018 0:00;
15/07/2018 0:00;15/07/2018 0:30;
15/07/2018 0:30;15/07/2018 1:00;
15/07/2018 1:00;15/07/2018 1:30;
15/07/2018 1:30;15/07/2018 2:00;
15/07/2018 2:00;15/07/2018 2:30;
15/07/2018 2:30;15/07/2018 3:00;
15/07/2018 3:00;15/07/2018 3:30;
15/07/2018 3:30;15/07/2018 4:00;
15/07/2018 4:00;15/07/2018 4:30;
15/07/2018 4:30;15/07/2018 5:00;
15/07/2018 5:00;15/07/2018 5:30;
15/07/2018 5:30;15/07/2018 6:00;
15/07/2018 6:00;15/07/2018 6:30;
15/07/2018 6:30;15/07/2018 7:00;
15/07/2018 7:00;15/07/2018 7:30;
15/07/2018 7:30;15/07/2018 8:00;
15/07/2018 8:00;15/07/2018 8:30;
15/07/2018 8:30;15/07/2018 9:00;
15/07/2018 9:00;15/07/2018 9:30;
15/07/2018 9:30;15/07/2018 10:00;
15/07/2018 10:00;15/07/2018 10:30;
15/07/2018 10:30;15/07/2018 11:00;
15/07/2018 11:00;15/07/2018 11:30;
15/07/2018 11:30;15/07/2018 12:00;
15/07/2018 12:00;15/07/2018 12:30;
15/07/2018 12:30;15/07/2018 13:00;
15/07/2018 13:00;15/07/2018 13:30;
15/07/2018 13:30;15/07/2018 14:00;
15/07/2018 14:00;15/07/2018 14:30;
15/07/2018 14:30;15/07/2018 15:00;
15/07/2018 15:00;15/07/2018 15:30;
15/07/2018 15:30;15/07/2018 16:00;
15/07/2018 16:00;15/07/2018 16:30;
15/07/2018 16:30;15/07/2018 17:00;
15/07/2018 17:00;15/07/2018 17:30;
15/07/2018 17:30;15/07/2018 18:00;
15/07/2018 18:00;15/07/2018 18:30;
15/07/2018 18:30;15/07/2018 19:00;
15/07/2018 19:00;15/07/2018 19:30;
15/07/2018 19:30;15/07/2018 20:00;
15/07/2018 20:00;15/07/2018 20:30;
15/07/2018 20:30;15/07/2018 21:00;
15/07/2018 21:00;15/07/2018 21:30;
15/07/2018 21:30;15/07/2018 22:00;
15/07/2018 22:00;15/07/2018 22:30;
15/07/2018 22:30;15/07/2018 23:00;
15/07/2018 23:00;15/07/2018 23:30;
15/07/2018 23:30;16/07/2018 0:00;
16/07/2018 0:00;16/07/2018 0:30;
16/07/2018 0:30;16/07/2018 1:00;
16/07/2018 1:00;16/07/2018 1:30;
16/07/2018 1:30;16/07/2018 2:00;
16/07/2018 2:00;16/07/2018 2:30;
16/07/2018 2:30;16/07/2018 3:00;
16/07/2018 3:00;16/07/2018 3:30;
16/07/2018 3:30;16/07/2018 4:00;
16/07/2018 4:00;16/07/2018 4:30;
16/07/2018 4:30;16/07/2018 5:00;
16/07/2018 5:00;16/07/2018 5:30;
16/07/2018 5:30;16/07/2018 6:00;
16/07/2018 6:00;16/07/2018 6:30;
16/07/2018 6:30;16/07/2018 7:00;
16/07/2018 7:00;16/07/2018 7:30;
16/07/2018 7:30;16/07/2018 8:00;
16/07/2018 8:00;16/07/2018 8:30;
16/07/2018 8:30;16/07/2018 9:00;
16/07/2018 9:00;16/07/2018 9:30;
16/07/2018 9:30;16/07/2018 10:00;
16/07/2018 10:00;16/07/2018 10:30;
16/07/2018 10:30;16/07/2018 11:00;
16/07/2018 11:00;16/07/2018 11:30;
16/07/2018 11:30;16/07/2018 12:00;
16/07/2018 12:00;16/07/2018 12:30;
16/07/2018 12:30;16/07/2018 13:00;
16/07/2018 13:00;16/07/2018 13:30;
16/07/2018 13:30;16/07/2018 14:00;
16/07/2018 14:00;16/07/2018 14:30;
16/07/2018 14:30;16/07/2018 15:00;
16/07/2018 15:00;16/07/2018 15:30;
16/07/2018 15:30;16/07/2018 16:00;
16/07/2018 16:00;16/07/2018 16:30;
16/07/2018 16:30;16/07/2018 17:00;
16/07/2018 17:00;16/07/2018 17:30;
16/07/2018 17:30;16/07/2018 18:00;
16/07/2018 18:00;16/07/2018 18:30;
16/07/2018 18:30;16/07/2018 19:00;
16/07/2018 19:00;16/07/2018 19:30;
16/07/2018 19:30;16/07/2018 20:00;
16/07/2018 20:00;16/07/2018 20:30;
16/07/2018 20:30;16/07/2018 21:00;
16/07/2018 21:00;16/07/2018 21:30;
16/07/2018 21:30;16/07/2018 22:00;
16/07/2018 22:00;16/07/2018 22:30;
16/07/2018 22:30;16/07/2018 23:00;
16/07/2018 23:00;16/07/2018 23:30;
16/07/2018 23:30;17/07/2018 0:00;
17/07/2018 0:00;17/07/2018 0:30;
17/07/2018 0:30;17/07/2018 1:00;
17/07/2018 1:00;17/07/2018 1:30;
17/07/2018 1:30;17/07/2018 2:00;
17/07/2018 2:00;17/07/2018 2:30;
17/07/2018 2:30;17/07/2018 3:00;
17/07/2018 3:00;17/07/2018 3:30;
17/07/2018 3:30;17/07/2018 4:00;
17/07/2018 4:00;17/07/2018 4:30;
17/07/2018 4:30;17/07/2018 5:00;
17/07/2018 5:00;17/07/2018 5:30;
17/07/2018 5:30;17/07/2018 6:00;
17/07/2018 6:00;17/07/2018 6:30;
17/07/2018 6:30;17/07/2018 7:00;
17/07/2018 7:00;17/07/2018 7:30;
17/07/2018 7:30;17/07/2018 8:00;
17/07/2018 8:00;17/07/2018 8:30;
17/07/2018 8:30;17/07/2018 9:00;
17/07/2018 9:00;17/07/2018 9:30;
17/07/2018 9:30;17/07/2018 10:00;
17/07/2018 10:00;17/07/2018 10:30;
17/07/2018 10:30;17/07/2018 11:00;
17/07/2018 11:00;17/07/2018 11:30;
17/07/2018 11:30;17/07/2018 12:00;
17/07/2018 12:00;17/07/2018 12:30;
17/07/2018 12:30;17/07/2018 13:00;
17/07/2018 13:00;17/07/2018 13:30;
17/07/2018 13:30;17/07/2018 14:00;
17/07/2018 14:00;17/07/2018 14:30;
17/07/2018 14:30;17/07/2018 15:00;
17/07/2018 15:00;17/07/2018 15:30;
17/07/2018 15:30;17/07/2018 16:00;
17/07/2018 16:00;17/07/2018 16:30;
17/07/2018 16:30;17/07/2018 17:00;
17/07/2018 17:00;17/07/2018 17:30;
17/07/2018 17:30;17/07/2018 18:00;
17/07/2018 18:00;17/07/2018 18:30;
17/07/2018 18:30;17/07/2018 19:00;
17/07/2018 19:00;17/07/2018 19:30;
17/07/2018 19:30;17/07/2018 20:00;
17/07/2018 20:00;17/07/2018 20:30;
17/07/2018 20:30;17/07/2018 21:00;
17/07/2018 21:00;17/07/2018 21:30;
17/07/2018 21:30;17/07/2018 22:00;
17/07/2018 22:00;17/07/2018 22:30;
17/07/2018 22:30;17/07/2018 23:00;
17/07/2018 23:00;17/07/2018 23:30;
17/07/2018 23:30;18/07/2018 0:00;
18/07/2018 0:00;18/07/2018 0:30;
18/07/2018 0:30;18/07/2018 1:00;
18/07/2018 1:00;18/07/2018 1:30;
18/07/2018 1:30;18/07/2018 2:00;
18/07/2018 2:00;18/07/2018 2:30;
18/07/2018 2:30;18/07/2018 3:00;
18/07/2018 3:00;18/07/2018 3:30;
18/07/2018 3:30;18/07/2018 4:00;
18/07/2018 4:00;18/07/2018 4:30;
18/07/2018 4:30;18/07/2018 5:00;
18/07/2018 5:00;18/07/2018 5:30;
18/07/2018 5:30;18/07/2018 6:00;
18/07/2018 6:00;18/07/2018 6:30;
18/07/2018 6:30;18/07/2018 7:00;
18/07/2018 7:00;18/07/2018 7:30;
18/07/2018 7:30;18/07/2018 8:00;
18/07/2018 8:00;18/07/2018 8:30;
18/07/2018 8:30;18/07/2018 9:00;
18/07/2018 9:00;18/07/2018 9:30;
18/07/2018 9:30;18/07/2018 10:00;
18/07/2018 10:00;18/07/2018 10:30;
18/07/2018 10:30;18/07/2018 11:00;
18/07/2018 11:00;18/07/2018 11:30;
18/07/2018 11:30;18/07/2018 12:00;
18/07/2018 12:00;18/07/2018 12:30;
18/07/2018 12:30;18/07/2018 13:00;
18/07/2018 13:00;18/07/2018 13:30;
18/07/2018 13:30;18/07/2018 14:00;
18/07/2018 14:00;18/07/2018 14:30;
18/07/2018 14:30;18/07/2018 15:00;
18/07/2018 15:00;18/07/2018 15:30;
18/07/2018 15:30;18/07/2018 16:00;
18/07/2018 16:00;18/07/2018 16:30;
18/07/2018 16:30;18/07/2018 17:00;
18/07/2018 17:00;18/07/2018 17:30;
18/07/2018 17:30;18/07/2018 18:00;
18/07/2018 18:00;18/07/2018 18:30;
18/07/2018 18:30;18/07/2018 19:00;
18/07/2018 19:00;18/07/2018 19:30;
18/07/2018 19:30;18/07/2018 20:00;
18/07/2018 20:00;18/07/2018 20:30;
18/07/2018 20:30;18/07/2018 21:00;
18/07/2018 21:00;18/07/2018 21:30;
18/07/2018 21:30;18/07/2018 22:00;
18/07/2018 22:00;18/07/2018 22:30;
18/07/2018 22:30;18/07/2018 23:00;
18/07/2018 23:00;18/07/2018 23:30;
18/07/2018 23:30;19/07/2018 0:00;
19/07/2018 0:00;19/07/2018 0:30;
19/07/2018 0:30;19/07/2018 1:00;
19/07/2018 1:00;19/07/2018 1:30;
19/07/2018 1:30;19/07/2018 2:00;
19/07/2018 2:00;19/07/2018 2:30;
19/07/2018 2:30;19/07/2018 3:00;
19/07/2018 3:00;19/07/2018 3:30;
19/07/2018 3:30;19/07/2018 4:00;
19/07/2018 4:00;19/07/2018 4:30;
19/07/2018 4:30;19/07/2018 5:00;
19/07/2018 5:00;19/07/2018 5:30;
19/07/2018 5:30;19/07/2018 6:00;
19/07/2018 6:00;19/07/2018 6:30;
19/07/2018 6:30;19/07/2018 7:00;
19/07/2018 7:00;19/07/2018 7:30;
19/07/2018 7:30;19/07/2018 8:00;
19/07/2018 8:00;19/07/2018 8:30;
19/07/2018 8:30;19/07/2018 9:00;
19/07/2018 9:00;19/07/2018 9:30;
19/07/2018 9:30;19/07/2018 10:00;
19/07/2018 10:00;19/07/2018 10:30;
19/07/2018 10:30;19/07/2018 11:00;
19/07/2018 11:00;19/07/2018 11:30;
19/07/2018 11:30;19/07/2018 12:00;
19/07/2018 12:00;19/07/2018 12:30;
19/07/2018 12:30;19/07/2018 13:00;
19/07/2018 13:00;19/07/2018 13:30;
19/07/2018 13:30;19/07/2018 14:00;
19/07/2018 14:00;19/07/2018 14:30;
19/07/2018 14:30;19/07/2018 15:00;
19/07/2018 15:00;19/07/2018 15:30;
19/07/2018 15:30;19/07/2018 16:00;
19/07/2018 16:00;19/07/2018 16:30;
19/07/2018 16:30;19/07/2018 17:00;
19/07/2018 17:00;19/07/2018 17:30;
19/07/2018 17:30;19/07/2018 18:00;
19/07/2018 18:00;19/07/2018 18:30;
19/07/2018 18:30;19/07/2018 19:00;
19/07/2018 19:00;19/07/2018 19:30;
19/07/2018 19:30;19/07/2018 20:00;
19/07/2018 20:00;19/07/2018 20:30;
19/07/2018 20:30;19/07/2018 21:00;
19/07/2018 21:00;19/07/2018 21:30;
19/07/2018 21:30;19/07/2018 22:00;
19/07/2018 22:00;19/07/2018 22:30;
19/07/2018 22:30;19/07/2018 23:00;
19/07/2018 23:00;19/07/2018 23:30;
19/07/2018 23:30;20/07/2018 0:00;
20/07/2018 0:00;20/07/2018 0:30;
20/07/2018 0:30;20/07/2018 1:00;
20/07/2018 1:00;20/07/2018 1:30;
20/07/2018 1:30;20/07/2018 2:00;
20/07/2018 2:00;20/07/2018 2:30;
20/07/2018 2:30;20/07/2018 3:00;
20/07/2018 3:00;20/07/2018 3:30;
20/07/2018 3:30;20/07/2018 4:00;
20/07/2018 4:00;20/07/2018 4:30;
20/07/2018 4:30;20/07/2018 5:00;
20/07/2018 5:00;20/07/2018 5:30;
20/07/2018 5:30;20/07/2018 6:00;
20/07/2018 6:00;20/07/2018 6:30;
20/07/2018 6:30;20/07/2018 7:00;
20/07/2018 7:00;20/07/2018 7:30;
20/07/2018 7:30;20/07/2018 8:00;
20/07/2018 8:00;20/07/2018 8:30;
20/07/2018 8:30;20/07/2018 9:00;
20/07/2018 9:00;20/07/2018 9:30;
20/07/2018 9:30;20/07/2018 10:00;
20/07/2018 10:00;20/07/2018 10:30;
20/07/2018 10:30;20/07/2018 11:00;
20/07/2018 11:00;20/07/2018 11:30;
20/07/2018 11:30;20/07/2018 12:00;
20/07/2018 12:00;20/07/2018 12:30;
20/07/2018 12:30;20/07/2018 13:00;
20/07/2018 13:00;20/07/2018 13:30;
20/07/2018 13:30;20/07/2018 14:00;
20/07/2018 14:00;20/07/2018 14:30;
20/07/2018 14:30;20/07/2018 15:00;
20/07/2018 15:00;20/07/2018 15:30;
20/07/2018 15:30;20/07/2018 16:00;
20/07/2018 16:00;20/07/2018 16:30;
20/07/2018 16:30;20/07/2018 17:00;
20/07/2018 17:00;20/07/2018 17:30;
20/07/2018 17:30;20/07/2018 18:00;
20/07/2018 18:00;20/07/2018 18:30;
20/07/2018 18:30;20/07/2018 19:00;
20/07/2018 19:00;20/07/2018 19:30;
20/07/2018 19:30;20/07/2018 20:00;
20/07/2018 20:00;20/07/2018 20:30;
20/07/2018 20:30;20/07/2018 21:00;
20/07/2018 21:00;20/07/2018 21:30;
20/07/2018 21:30;20/07/2018 22:00;
20/07/2018 22:00;20/07/2018 22:30;
20/07/2018 22:30;20/07/2018 23:00;
20/07/2018 23:00;20/07/2018 23:30;
20/07/2018 23:30;21/07/2018 0:00;
21/07/2018 0:00;21/07/2018 0:30;
21/07/2018 0:30;21/07/2018 1:00;
21/07/2018 1:00;21/07/2018 1:30;
21/07/2018 1:30;21/07/2018 2:00;
21/07/2018 2:00;21/07/2018 2:30;
21/07/2018 2:30;21/07/2018 3:00;
21/07/2018 3:00;21/07/2018 3:30;
21/07/2018 3:30;21/07/2018 4:00;
21/07/2018 4:00;21/07/2018 4:30;
21/07/2018 4:30;21/07/2018 5:00;
21/07/2018 5:00;21/07/2018 5:30;
21/07/2018 5:30;21/07/2018 6:00;
21/07/2018 6:00;21/07/2018 6:30;
21/07/2018 6:30;21/07/2018 7:00;
21/07/2018 7:00;21/07/2018 7:30;
21/07/2018 7:30;21/07/2018 8:00;
21/07/2018 8:00;21/07/2018 8:30;
21/07/2018 8:30;21/07/2018 9:00;
21/07/2018 9:00;21/07/2018 9:30;
21/07/2018 9:30;21/07/2018 10:00;
21/07/2018 10:00;21/07/2018 10:30;
21/07/2018 10:30;21/07/2018 11:00;
21/07/2018 11:00;21/07/2018 11:30;
21/07/2018 11:30;21/07/2018 12:00;
21/07/2018 12:00;21/07/2018 12:30;
21/07/2018 12:30;21/07/2018 13:00;
21/07/2018 13:00;21/07/2018 13:30;
21/07/2018 13:30;21/07/2018 14:00;
21/07/2018 14:00;21/07/2018 14:30;
21/07/2018 14:30;21/07/2018 15:00;
21/07/2018 15:00;21/07/2018 15:30;
21/07/2018 15:30;21/07/2018 16:00;
21/07/2018 16:00;21/07/2018 16:30;
21/07/2018 16:30;21/07/2018 17:00;
21/07/2018 17:00;21/07/2018 17:30;
21/07/2018 17:30;21/07/2018 18:00;
21/07/2018 18:00;21/07/2018 18:30;
21/07/2018 18:30;21/07/2018 19:00;
21/07/2018 19:00;21/07/2018 19:30;
21/07/2018 19:30;21/07/2018 20:00;
21/07/2018 20:00;21/07/2018 20:30;
21/07/2018 20:30;21/07/2018 21:00;
21/07/2018 21:00;21/07/2018 21:30;
21/07/2018 21:30;21/07/2018 22:00;
21/07/2018 22:00;21/07/2018 22:30;
21/07/2018 22:30;21/07/2018 23:00;
21/07/2018 23:00;21/07/2018 23:30;
21/07/2018 23:30;22/07/2018 0:00;
22/07/2018 0:00;22/07/2018 0:30;
22/07/2018 0:30;22/07/2018 1:00;
22/07/2018 1:00;22/07/2018 1:30;
22/07/2018 1:30;22/07/2018 2:00;
22/07/2018 2:00;22/07/2018 2:30;
22/07/2018 2:30;22/07/2018 3:00;
22/07/2018 3:00;22/07/2018 3:30;
22/07/2018 3:30;22/07/2018 4:00;
22/07/2018 4:00;22/07/2018 4:30;
22/07/2018 4:30;22/07/2018 5:00;
22/07/2018 5:00;22/07/2018 5:30;
22/07/2018 5:30;22/07/2018 6:00;
22/07/2018 6:00;22/07/2018 6:30;
22/07/2018 6:30;22/07/2018 7:00;
22/07/2018 7:00;22/07/2018 7:30;
22/07/2018 7:30;22/07/2018 8:00;
22/07/2018 8:00;22/07/2018 8:30;
22/07/2018 8:30;22/07/2018 9:00;
22/07/2018 9:00;22/07/2018 9:30;
22/07/2018 9:30;22/07/2018 10:00;
22/07/2018 10:00;22/07/2018 10:30;
22/07/2018 10:30;22/07/2018 11:00;
22/07/2018 11:00;22/07/2018 11:30;
22/07/2018 11:30;22/07/2018 12:00;
22/07/2018 12:00;22/07/2018 12:30;
22/07/2018 12:30;22/07/2018 13:00;
22/07/2018 13:00;22/07/2018 13:30;
22/07/2018 13:30;22/07/2018 14:00;
22/07/2018 14:00;22/07/2018 14:30;
22/07/2018 14:30;22/07/2018 15:00;
22/07/2018 15:00;22/07/2018 15:30;
22/07/2018 15:30;22/07/2018 16:00;
22/07/2018 16:00;22/07/2018 16:30;
22/07/2018 16:30;22/07/2018 17:00;
22/07/2018 17:00;22/07/2018 17:30;
22/07/2018 17:30;22/07/2018 18:00;
22/07/2018 18:00;22/07/2018 18:30;
22/07/2018 18:30;22/07/2018 19:00;
22/07/2018 19:00;22/07/2018 19:30;
22/07/2018 19:30;22/07/2018 20:00;
22/07/2018 20:00;22/07/2018 20:30;
22/07/2018 20:30;22/07/2018 21:00;
22/07/2018 21:00;22/07/2018 21:30;
22/07/2018 21:30;22/07/2018 22:00;
22/07/2018 22:00;22/07/2018 22:30;
22/07/2018 22:30;22/07/2018 23:00;
22/07/2018 23:00;22/07/2018 23:30;
22/07/2018 23:30;23/07/2018 0:00;
23/07/2018 0:00;23/07/2018 0:30;
23/07/2018 0:30;23/07/2018 1:00;
23/07/2018 1:00;23/07/2018 1:30;
23/07/2018 1:30;23/07/2018 2:00;
23/07/2018 2:00;23/07/2018 2:30;
23/07/2018 2:30;23/07/2018 3:00;
23/07/2018 3:00;23/07/2018 3:30;
23/07/2018 3:30;23/07/2018 4:00;
23/07/2018 4:00;23/07/2018 4:30;
23/07/2018 4:30;23/07/2018 5:00;
23/07/2018 5:00;23/07/2018 5:30;
23/07/2018 5:30;23/07/2018 6:00;
23/07/2018 6:00;23/07/2018 6:30;
23/07/2018 6:30;23/07/2018 7:00;
23/07/2018 7:00;23/07/2018 7:30;
23/07/2018 7:30;23/07/2018 8:00;
23/07/2018 8:00;23/07/2018 8:30;
23/07/2018 8:30;23/07/2018 9:00;
23/07/2018 9:00;23/07/2018 9:30;
23/07/2018 9:30;23/07/2018 10:00;
23/07/2018 10:00;23/07/2018 10:30;
23/07/2018 10:30;23/07/2018 11:00;
23/07/2018 11:00;23/07/2018 11:30;
23/07/2018 11:30;23/07/2018 12:00;
23/07/2018 12:00;23/07/2018 12:30;
23/07/2018 12:30;23/07/2018 13:00;
23/07/2018 13:00;23/07/2018 13:30;
23/07/2018 13:30;23/07/2018 14:00;
23/07/2018 14:00;23/07/2018 14:30;
23/07/2018 14:30;23/07/2018 15:00;
23/07/2018 15:00;23/07/2018 15:30;
23/07/2018 15:30;23/07/2018 16:00;
23/07/2018 16:00;23/07/2018 16:30;
23/07/2018 16:30;23/07/2018 17:00;
23/07/2018 17:00;23/07/2018 17:30;
23/07/2018 17:30;23/07/2018 18:00;
23/07/2018 18:00;23/07/2018 18:30;
23/07/2018 18:30;23/07/2018 19:00;
23/07/2018 19:00;23/07/2018 19:30;
23/07/2018 19:30;23/07/2018 20:00;
23/07/2018 20:00;23/07/2018 20:30;
23/07/2018 20:30;23/07/2018 21:00;
23/07/2018 21:00;23/07/2018 21:30;
23/07/2018 21:30;23/07/2018 22:00;
23/07/2018 22:00;23/07/2018 22:30;
23/07/2018 22:30;23/07/2018 23:00;
23/07/2018 23:00;23/07/2018 23:30;
23/07/2018 23:30;24/07/2018 0:00;
24/07/2018 0:00;24/07/2018 0:30;
24/07/2018 0:30;24/07/2018 1:00;
24/07/2018 1:00;24/07/2018 1:30;
24/07/2018 1:30;24/07/2018 2:00;
24/07/2018 2:00;24/07/2018 2:30;
24/07/2018 2:30;24/07/2018 3:00;
24/07/2018 3:00;24/07/2018 3:30;
24/07/2018 3:30;24/07/2018 4:00;
24/07/2018 4:00;24/07/2018 4:30;
24/07/2018 4:30;24/07/2018 5:00;
24/07/2018 5:00;24/07/2018 5:30;
24/07/2018 5:30;24/07/2018 6:00;
24/07/2018 6:00;24/07/2018 6:30;
24/07/2018 6:30;24/07/2018 7:00;
24/07/2018 7:00;24/07/2018 7:30;
24/07/2018 7:30;24/07/2018 8:00;
24/07/2018 8:00;24/07/2018 8:30;
24/07/2018 8:30;24/07/2018 9:00;
24/07/2018 9:00;24/07/2018 9:30;
24/07/2018 9:30;24/07/2018 10:00;
24/07/2018 10:00;24/07/2018 10:30;
24/07/2018 10:30;24/07/2018 11:00;
24/07/2018 11:00;24/07/2018 11:30;
24/07/2018 11:30;24/07/2018 12:00;
24/07/2018 12:00;24/07/2018 12:30;
24/07/2018 12:30;24/07/2018 13:00;
24/07/2018 13:00;24/07/2018 13:30;
24/07/2018 13:30;24/07/2018 14:00;
24/07/2018 14:00;24/07/2018 14:30;
24/07/2018 14:30;24/07/2018 15:00;
24/07/2018 15:00;24/07/2018 15:30;
24/07/2018 15:30;24/07/2018 16:00;
24/07/2018 16:00;24/07/2018 16:30;
24/07/2018 16:30;24/07/2018 17:00;
24/07/2018 17:00;24/07/2018 17:30;
24/07/2018 17:30;24/07/2018 18:00;
24/07/2018 18:00;24/07/2018 18:30;
24/07/2018 18:30;24/07/2018 19:00;
24/07/2018 19:00;24/07/2018 19:30;
24/07/2018 19:30;24/07/2018 20:00;
24/07/2018 20:00;24/07/2018 20:30;
24/07/2018 20:30;24/07/2018 21:00;
24/07/2018 21:00;24/07/2018 21:30;
24/07/2018 21:30;24/07/2018 22:00;
24/07/2018 22:00;24/07/2018 22:30;
24/07/2018 22:30;24/07/2018 23:00;
24/07/2018 23:00;24/07/2018 23:30;
24/07/2018 23:30;25/07/2018 0:00;
25/07/2018 0:00;25/07/2018 0:30;
25/07/2018 0:30;25/07/2018 1:00;
25/07/2018 1:00;25/07/2018 1:30;
25/07/2018 1:30;25/07/2018 2:00;
25/07/2018 2:00;25/07/2018 2:30;
25/07/2018 2:30;25/07/2018 3:00;
25/07/2018 3:00;25/07/2018 3:30;
25/07/2018 3:30;25/07/2018 4:00;
25/07/2018 4:00;25/07/2018 4:30;
25/07/2018 4:30;25/07/2018 5:00;
25/07/2018 5:00;25/07/2018 5:30;
25/07/2018 5:30;25/07/2018 6:00;
25/07/2018 6:00;25/07/2018 6:30;
25/07/2018 6:30;25/07/2018 7:00;
25/07/2018 7:00;25/07/2018 7:30;
25/07/2018 7:30;25/07/2018 8:00;
25/07/2018 8:00;25/07/2018 8:30;
25/07/2018 8:30;25/07/2018 9:00;
25/07/2018 9:00;25/07/2018 9:30;
25/07/2018 9:30;25/07/2018 10:00;
25/07/2018 10:00;25/07/2018 10:30;
25/07/2018 10:30;25/07/2018 11:00;
25/07/2018 11:00;25/07/2018 11:30;
25/07/2018 11:30;25/07/2018 12:00;
25/07/2018 12:00;25/07/2018 12:30;
25/07/2018 12:30;25/07/2018 13:00;
25/07/2018 13:00;25/07/2018 13:30;
25/07/2018 13:30;25/07/2018 14:00;
25/07/2018 14:00;25/07/2018 14:30;
25/07/2018 14:30;25/07/2018 15:00;
25/07/2018 15:00;25/07/2018 15:30;
25/07/2018 15:30;25/07/2018 16:00;
25/07/2018 16:00;25/07/2018 16:30;
25/07/2018 16:30;25/07/2018 17:00;
25/07/2018 17:00;25/07/2018 17:30;
25/07/2018 17:30;25/07/2018 18:00;
25/07/2018 18:00;25/07/2018 18:30;
25/07/2018 18:30;25/07/2018 19:00;
25/07/2018 19:00;25/07/2018 19:30;
25/07/2018 19:30;25/07/2018 20:00;
25/07/2018 20:00;25/07/2018 20:30;
25/07/2018 20:30;25/07/2018 21:00;
25/07/2018 21:00;25/07/2018 21:30;
25/07/2018 21:30;25/07/2018 22:00;
25/07/2018 22:00;25/07/2018 22:30;
25/07/2018 22:30;25/07/2018 23:00;
25/07/2018 23:00;25/07/2018 23:30;
25/07/2018 23:30;26/07/2018 0:00;
26/07/2018 0:00;26/07/2018 0:30;
26/07/2018 0:30;26/07/2018 1:00;
26/07/2018 1:00;26/07/2018 1:30;
26/07/2018 1:30;26/07/2018 2:00;
26/07/2018 2:00;26/07/2018 2:30;
26/07/2018 2:30;26/07/2018 3:00;
26/07/2018 3:00;26/07/2018 3:30;
26/07/2018 3:30;26/07/2018 4:00;
26/07/2018 4:00;26/07/2018 4:30;
26/07/2018 4:30;26/07/2018 5:00;
26/07/2018 5:00;26/07/2018 5:30;
26/07/2018 5:30;26/07/2018 6:00;
26/07/2018 6:00;26/07/2018 6:30;
26/07/2018 6:30;26/07/2018 7:00;
26/07/2018 7:00;26/07/2018 7:30;
26/07/2018 7:30;26/07/2018 8:00;
26/07/2018 8:00;26/07/2018 8:30;
26/07/2018 8:30;26/07/2018 9:00;
26/07/2018 9:00;26/07/2018 9:30;
26/07/2018 9:30;26/07/2018 10:00;
26/07/2018 10:00;26/07/2018 10:30;
26/07/2018 10:30;26/07/2018 11:00;
26/07/2018 11:00;26/07/2018 11:30;
26/07/2018 11:30;26/07/2018 12:00;
26/07/2018 12:00;26/07/2018 12:30;
26/07/2018 12:30;26/07/2018 13:00;
26/07/2018 13:00;26/07/2018 13:30;
26/07/2018 13:30;26/07/2018 14:00;
26/07/2018 14:00;26/07/2018 14:30;
26/07/2018 14:30;26/07/2018 15:00;
26/07/2018 15:00;26/07/2018 15:30;
26/07/2018 15:30;26/07/2018 16:00;
26/07/2018 16:00;26/07/2018 16:30;
26/07/2018 16:30;26/07/2018 17:00;
26/07/2018 17:00;26/07/2018 17:30;
26/07/2018 17:30;26/07/2018 18:00;
26/07/2018 18:00;26/07/2018 18:30;
26/07/2018 18:30;26/07/2018 19:00;
26/07/2018 19:00;26/07/2018 19:30;
26/07/2018 19:30;26/07/2018 20:00;
26/07/2018 20:00;26/07/2018 20:30;
26/07/2018 20:30;26/07/2018 21:00;
26/07/2018 21:00;26/07/2018 21:30;
26/07/2018 21:30;26/07/2018 22:00;
26/07/2018 22:00;26/07/2018 22:30;
26/07/2018 22:30;26/07/2018 23:00;
26/07/2018 23:00;26/07/2018 23:30;
26/07/2018 23:30;27/07/2018 0:00;
27/07/2018 0:00;27/07/2018 0:30;
27/07/2018 0:30;27/07/2018 1:00;
27/07/2018 1:00;27/07/2018 1:30;
27/07/2018 1:30;27/07/2018 2:00;
27/07/2018 2:00;27/07/2018 2:30;
27/07/2018 2:30;27/07/2018 3:00;
27/07/2018 3:00;27/07/2018 3:30;
27/07/2018 3:30;27/07/2018 4:00;
27/07/2018 4:00;27/07/2018 4:30;
27/07/2018 4:30;27/07/2018 5:00;
27/07/2018 5:00;27/07/2018 5:30;
27/07/2018 5:30;27/07/2018 6:00;
27/07/2018 6:00;27/07/2018 6:30;
